Time,Speed,Acceleration,EngineRPM,FuelConsumption,Distance,TestID,VehicleType,ProfileType
0.0,0.0,1.7041682481221057,800.0,50.028478096535224,0.0,sedan_highway,sedan,highway
0.10001666944490749,1.5196139989972175,3.1833869749071444,800.0,33.11777937121374,0.042211499972144934,sedan_highway,sedan,highway
0.20003333888981498,3.06750284661979,3.5586641014634135,800.0,45.87426903395011,0.12741991237825023,sedan_highway,sedan,highway
0.30005000833472245,5.730096554832859,2.3819706241501786,800.0,30.92299869648876,0.2865892611236075,sedan_highway,sedan,highway
0.40006667777962995,6.405595382634144,6.718547403917434,800.0,50.252247744707304,0.46452246619677817,sedan_highway,sedan,highway
0.5000833472245374,4.287547123470321,3.7478376890312495,800.0,48.06489178458928,0.5836209974042871,sedan_highway,sedan,highway
0.6001000166694449,13.612999326048598,4.52989195438834,1323.9421936805647,50.22730593809045,0.9617598675723037,sedan_highway,sedan,highway
0.7001166861143524,9.81361068687604,5.656574161613902,945.5287547160018,50.965878591479836,1.2343601644299715,sedan_highway,sedan,highway
0.8001333555592599,13.883902072731873,7.661357656312258,1390.5626428859111,50.05931178150853,1.6200241108947457,sedan_highway,sedan,highway
0.9001500250041674,16.587428873539167,3.1619837027797963,1557.9898067826753,40.25986643345404,2.080786024048612,sedan_highway,sedan,highway
1.0001666944490748,18.077990904832383,7.005271794402921,1753.2762659037821,49.92518334113307,2.5829524380717337,sedan_highway,sedan,highway
1.1001833638939824,19.30456999105223,4.928337640256275,1935.9005634575278,49.53496904897327,3.11919049337874,sedan_highway,sedan,highway
1.2002000333388898,22.423099916801295,4.872997673800581,1256.9475833431072,50.47461166619671,3.742054379956554,sedan_highway,sedan,highway
1.3002167027837974,22.754909825193167,4.056650611389392,1301.3789554641592,50.51852145536597,4.374135208434142,sedan_highway,sedan,highway
1.4002333722287048,25.358824686380213,4.549883987484607,1464.4057765676241,49.53633190952087,5.078547005278037,sedan_highway,sedan,highway
1.5002500416736124,25.37996200533329,1.656414437339425,1460.148476665619,21.897100890669666,5.7835459498706285,sedan_highway,sedan,highway
1.6002667111185198,27.494361168524524,4.723115213016412,1563.602604275336,50.1281639947905,6.547278204551866,sedan_highway,sedan,highway
1.7002833805634272,25.404645904012263,4.2421349052175295,1362.4551894960027,49.97092615970123,7.252962812996651,sedan_highway,sedan,highway
1.8003000500083348,31.256517208622707,4.8750720808704155,1736.4040321272723,49.522171940835314,8.12119940212506,sedan_highway,sedan,highway
1.9003167194532422,32.994667515771766,3.6708604192121843,1845.3488778226326,47.57621074528373,9.037717944229831,sedan_highway,sedan,highway
2.0003333888981496,34.155091750900034,5.550896800312492,1908.5163405348649,51.07094337971383,9.986470492865942,sedan_highway,sedan,highway
2.100350058343057,34.101909923106454,3.091375632381876,1821.0143576007529,39.483246963816974,10.933745768507789,sedan_highway,sedan,highway
2.200366727787965,35.39626014457475,5.006182670802765,1911.5728879681465,49.946539723541726,11.916975216968199,sedan_highway,sedan,highway
2.3003833972328724,36.820993346910086,2.376388184326057,2086.4914681688265,31.288004805052335,12.9397805877157,sedan_highway,sedan,highway
2.4004000666777796,42.00579632321674,6.064042546402256,1823.5201351523444,49.898369889009864,14.106608263360611,sedan_highway,sedan,highway
2.5004167361226872,38.43259048268694,4.927229218887955,2111.7757871876993,50.419285902611286,15.174180221213026,sedan_highway,sedan,highway
2.600433405567595,45.017186506630516,5.011986629601463,1868.1218216911318,49.77039593048212,16.424657624174984,sedan_highway,sedan,highway
2.700450075012502,44.26527273857307,4.186553191506676,1820.4752031983674,49.9557618624749,17.65424853357979,sedan_highway,sedan,highway
2.8004667444574096,45.84256928019271,6.15235968894655,1942.408949814668,50.42487549677876,18.927653235807366,sedan_highway,sedan,highway
