Time,Speed,Acceleration,EngineRPM,FuelConsumption,Distance,TestID,VehicleType,ProfileType
0.0,0.0,0.0,800.0,50.13087955424781,0.0,sedan_urban,sedan,urban
0.10003334444814939,0.0,0.40886653206143625,800.0,49.53903458091812,0.0,sedan_urban,sedan,urban
0.20006668889629878,0.0,0.05221578564554389,800.0,49.775203805203965,0.0,sedan_urban,sedan,urban
0.3001000333444482,0.7359597577105852,0.24581890447435967,800.0,50.5282516149316,0.020443326603071812,sedan_urban,sedan,urban
0.40013337779259756,0.09398841416197902,0.8726899855525995,800.0,49.622693434226484,0.02305411588534901,sedan_urban,sedan,urban
0.500166722240747,0.44247402805384745,-2.6239565273511425e-17,800.0,50.374119030576786,0.035345061109066996,sedan_urban,sedan,urban
0.6002000666888964,1.570841973994679,-0.40886653206143625,800.0,32.66749319588912,0.07897956038669697,sedan_urban,sedan,urban
0.7002334111370457,0.0,1.0082588410629467,800.0,49.062243112540024,0.07897956038669697,sedan_urban,sedan,urban
0.8002667555851951,0.0,-0.24581890447435975,800.0,49.97707487198222,0.07897956038669697,sedan_urban,sedan,urban
0.9003001000333445,1.9088543280752832,-0.8726899855525995,800.0,26.005590945347596,0.1320032917221215,sedan_urban,sedan,urban
1.000333444481494,0.0,-1.445924639512046e-17,800.0,50.56491745560019,0.1320032917221215,sedan_urban,sedan,urban
1.1003667889296433,0.0,0.39039208958231125,800.0,49.442497324387034,0.1320032917221215,sedan_urban,sedan,urban
1.2004001333777927,0.0,-1.0604746267084908,800.0,50.36396128431181,0.1320032917221215,sedan_urban,sedan,urban
1.300433477825942,0.7027057612481602,-1.0568884078038867e-17,800.0,51.263011791825384,0.15152289620123705,sedan_urban,sedan,urban
1.4004668222740915,0.0,-1.0568884078038867e-17,800.0,49.972344853090995,0.15152289620123705,sedan_urban,sedan,urban
1.5005001667222408,0.0,0.1154251412609466,800.0,50.15818497393009,0.15152289620123705,sedan_urban,sedan,urban
1.6005335111703902,0.0,0.016210858119481714,800.0,50.33838005388191,0.15152289620123705,sedan_urban,sedan,urban
1.7005668556185396,0.2077652542697039,0.3593289749776757,800.0,49.96725558433251,0.15729415326428436,sedan_urban,sedan,urban
1.800600200066689,0.7318853058632273,1.2013485554747891,800.0,49.19396389171605,0.177624300649374,sedan_urban,sedan,urban
1.9006335445148383,0.6467921549598162,0.8607082850405082,800.0,51.11666321974028,0.1955907493982578,sedan_urban,sedan,urban
2.000666888962988,2.16242739985462,0.2206325116998378,800.0,22.892185508505857,0.25565817717199724,sedan_urban,sedan,urban
2.1007002334111373,1.5492749130729147,-0.05401980775729544,800.0,32.572759128394694,0.29869359142402263,sedan_urban,sedan,urban
2.2007335778592867,0.6049037753294119,-0.3593289749776755,800.0,49.88463513838582,0.3154964740720618,sedan_urban,sedan,urban
2.300766922307436,0.6346496519000953,-1.2013485554747891,800.0,50.273936480683226,0.3331256310692867,sedan_urban,sedan,urban
2.4008002667555854,0.0,-0.8070215624408916,800.0,49.4425447968042,0.3331256310692867,sedan_urban,sedan,urban
2.500833611203735,0.0,-0.3360576529607844,800.0,50.043185722369145,0.3331256310692867,sedan_urban,sedan,urban
2.600866955651884,0.09663610067930972,-0.35258313994449736,800.0,49.83978389413916,0.33580996719926753,sedan_urban,sedan,urban
